fileName,realms,mainList,spellList,level,spellName,details,areaOfEffect,duration,range,type
MonkBase,心神,修行者基本,修行者感官,9,偵測隱形,偵測任何隱形物體或生物；施法者可以在每輪專注另一個 5'R 區域。所有針對以此方法偵測到的生物的攻擊均有-50減值。,5'R,1 分鐘/每級 (C),100',I
MonkBase,心神,修行者基本,修行者感官,10,偵測幻術,施法者能檢查一個物體或地點（最多 5'R）並判斷它是否為幻術或上面有幻術。,5'R 或 1 物體,—,100',I
MonkBase,心神,修行者基本,修行者感官,11,真．嗅覺靈敏*,與嗅覺靈敏一樣，但施法者能偵測到極微弱的氣味（例如，長達 48 小時、暴雨後、雪中等）。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,12,解除幻術I,當此法術生效時，施法者範圍內的一個幻象不再僅對施法者存在。施法者必須指定要被否定的幻象（但除非施法者確定某物是幻象，否則可能只是在虛耗PP）。,1 幻術,1 分鐘/每級,100',E
MonkBase,心神,修行者基本,修行者感官,13,真．觸覺術*,與觸覺術一樣，但有+50，純觸覺的察覺則為+75。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,14,木頭透視,"施法者能看穿木頭（1""／每級）。",施法者,C,自身,U
MonkBase,心神,修行者基本,修行者感官,15,識破隱形,但施法者能看見可見範圍內的隱形事物；施法者對隱形目標的攻擊不會有減值（因為目標對他來說並沒有隱形）。,施法者,10 分鐘/每級,自身,I
MonkBase,心神,修行者基本,修行者感官,16,織物透視,"施法者能看穿任何編織的有機物質（1""／每級）。",施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,17,遠視術,能與此列表中的任何一項較低等級的視覺類法術一樣，但沒有範圍限制（所以僅受到正常的視線限制）。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,18,幻術透視,施法者無法看到任何視覺幻術。 這不會影響任何其他感官。,施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,19,石頭透視,"施法者能看穿石頭（1""／每級）。",施法者,C,自身,U
MonkBase,心神,修行者基本,修行者感官,20,修行者視覺,與所有較低等級的視覺類法術同時發揮作用。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,25,鋼鐵透視,"施法者能看穿鐵或鋼（1""／每級）。",施法者,C,自身,U
MonkBase,心神,修行者基本,修行者感官,30,金屬透視,"施法者能看穿任何金屬（1""／每級）。",施法者,C,自身,U
MonkBase,心神,修行者基本,修行者感官,35,警覺術,施法者在任何感知危險的察覺檢定中有+100加值。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者感官,40,物質透視,"施法者能看穿任何一種選定物質（1""／每級）。",施法者,C,自身,U
MonkBase,心神,修行者基本,修行者感官,50,修行者感知,施法者每輪能使用任何一項此列表中較低等級的法術。,施法者,1 輪/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,0,說明,注意：涉及傳送的法術通常非常吵鬧且難以安靜。 空氣被推來推去，就像雷聲一樣。 噪音量取決於傳送物體的大小。,,,,
MonkBase,心神,修行者基本,修行者輕功,1,跳躍I*,允許施法者在施放該法術的輪次中橫向跳躍 50' 或垂直跳躍 20'（作為單獨的 1 AP 動作，跳躍運動不會受到速度減值）。,施法者,1 輪,自身,U
MonkBase,心神,修行者基本,修行者輕功,2,著陸術*,此法術施展在正在墜落的目標上，並立即生效，允許目標在20'／每級的墜落中安全著陸，並降低更長墜落的嚴重度。,施法者,1 墜落,自身,U
MonkBase,心神,修行者基本,修行者輕功,3,抓地力,施法者能在平坦、不穩定的表面（沙子、冰等）上行走或奔跑，就像在堅硬、穩定的表面上一樣。,施法者,10 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,4,邊緣奔跑,"施法者能在平坦、狹窄（至少 2"" 寬）的表面上行走或奔跑，就像在正常地面上一樣。",施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,5,跳躍III*,與跳躍I一樣，但施法者能連續執行 3 次「跳躍」。 每次跳躍必須與上次跳躍方向成 90° 以內。 每次跳躍都是 1 AP 動作。,施法者,1 輪,自身,U
MonkBase,心神,修行者基本,修行者輕功,6,轉彎I*,讓施法者在沒有減速或不平衡的情況下執行高達 180° 瞬間轉彎（能與任何「奔跑」法術一起使用）。,施法者,—,自身,U
MonkBase,心神,修行者基本,修行者輕功,7,漂浮術,讓施法者每輪垂直上下移動 10'。 此法術不賦予任何控制水平移動的能力，必須透過其他方式來完成。,施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,8,真．著陸術*,與著陸術一樣，但施法者在99%的時間中從任何墜落中安全著陸，即使在那 1% 的不安全時間中也能有20'/每級安全墜落。,施法者,1 墜落,自身,U
MonkBase,心神,修行者基本,修行者輕功,9,走牆法,施法者能在高達 90° 的固體表面上行走，就像在普通地面上一樣。,施法者,1 分鐘/每級 (C),自身,U
MonkBase,心神,修行者基本,修行者輕功,10,高等跳躍*,與跳躍I一樣，但橫向限制為 10'／每級，垂直限制為 5'／每級。,施法者,1 輪,自身,U
MonkBase,心神,修行者基本,修行者輕功,11,轉彎III*,與轉彎I一樣，但施法者能在1輪中執行 3 次轉彎。,施法者,1 輪,自身,U
MonkBase,心神,修行者基本,修行者輕功,12,蹬牆法*,施法者能跳到牆壁上（距離不超過 10'），彈起並降落在距離牆壁 50'（水平和/或垂直）的地方（面向任何方向）。,施法者,—,自身,U
MonkBase,心神,修行者基本,修行者輕功,13,飛簷走壁,與走牆法一樣，但能用奔跑的。,施法者,1 分鐘/每級 (C),自身,U
MonkBase,心神,修行者基本,修行者輕功,14,遠離術I,施法者將目標傳送到 100' 外的某個點，但目標和該點之間的直線上不能有任何干擾「障礙物」。 「障礙」是指目標無法實際通過的任何物體； 關閉的門是障礙，落坑則不是。,施法者,—,自身,U
MonkBase,心神,修行者基本,修行者輕功,15,乘風而行,如果有風吹的話，施法者能在空中行走或奔跑。 然而，無法逆風而行，當向任何方向奔跑時，風速會改變施法者的移動速率（就像風對帆船的影響一樣）。,施法者,1 分鐘/每級 (C),自身,U
MonkBase,心神,修行者基本,修行者輕功,16,液體奔行,施法者能在任何液體表面上行走，就像在水平地面上一樣。,施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,17,真．跳躍*,與跳躍I一樣，但施法者在法術持續時間內每輪能跳躍1次。,施法者,1 輪/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,18,遠離術III,與遠離術I一樣，但範圍為300'。,施法者,—,自身,U
MonkBase,心神,修行者基本,修行者輕功,19,真．乘風而行,與乘風而行一樣，但施法者能夠逆風奔跑，移動速度不受風速影響。,施法者,1 分鐘/每級 (C),自身,U
MonkBase,心神,修行者基本,修行者輕功,20,走壁法,施法者能在任何固體表面上行走，就像在普通地面上一樣（包括天花板）。,施法者,C,自身,U
MonkBase,心神,修行者基本,修行者輕功,25,奔壁法,與走壁法一樣，但能用奔跑的。,施法者,C,自身,U
MonkBase,心神,修行者基本,修行者輕功,30,真．奔跑法,有邊緣奔跑、真．乘風而行、液體奔行、奔壁法的所有效果。,施法者,1 輪/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,35,遠離術X,與遠離術I一樣，但範圍為1000'。,施法者,—,自身,U
MonkBase,心神,修行者基本,修行者輕功,40,真．競速步法,與真．奔跑法一樣，但施法者能以任何移動速度移動。,施法者,1 輪/每級,自身,U
MonkBase,心神,修行者基本,修行者輕功,50,修行者輕功,施法者每輪都能使用此列表中任何一個較低等級的法術。,施法者,1 輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,0,說明,注意：此列表中的所有打擊法術僅對已使用研究對手進行過研究的對手有效。,,,,
MonkBase,心神,修行者基本,戰鬥大師,1,研究對手*,施法者分析與他進行近戰戰鬥的對手的戰鬥風格。 在他攻擊敵人並被敵人攻擊後，該目標就被視為針對此列表打擊法術目的得「已研究」對手。 然後目標保持「已研究」狀態直到法術持續時間結束。,施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,2,反擊*,在被已研究的對手擊中後，施法者能施展此法術，以便在下次攻擊時獲得 +10 OB。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,3,不平衡打擊I*,施法者對已研究對手的下一次攻擊會造成一個額外的不平衡重擊，但嚴重度 -2。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,4,全方位攻擊I,施法者的戰鬥專精：偏轉攻擊技能可獲得 +25 加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,5,壓制打擊I*,施法者下一次攻擊的戰鬥專精：繳械或制伏技能+50。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,6,多重攻擊I,施法者的戰鬥專精：多重攻擊技能可獲得+25加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,7,精確打擊*,允許施法者忽略下一次瞄準部位時的攻擊減值。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,8,挫敗攻擊I,任何對施法者進行攻擊的戰鬥員的犯蠢值 +3（在受到戰鬥專精的等級數減少之後）。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,9,強力打擊I*,施法者下一次攻擊視為比通常+1體型。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,10,奪命打擊I*,施法者的下一次攻擊視為殺戮I。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,11,不平衡打擊II*,與不平衡打擊I一樣，但嚴重度 -1。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,12,全方位攻擊II,與全方位攻擊I一樣，但有 +50 加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,13,壓制打擊II*,與壓制打擊I一樣，但有 +75 加值。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,14,多重攻擊II,與多重攻擊I一樣，但有 +50 加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,15,挫敗攻擊II,與挫敗攻擊I一樣，但犯蠢值為6。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,16,迷惑打擊*,施法者的下次攻擊會忽略招架的任何 DB。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,17,強力打擊II*,與強力打擊I一樣，但視為+2體型。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,18,奪命打擊II*,與奪命打擊I一樣，但攻擊視為殺戮II。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,19,不平衡打擊III*,與不平衡打擊I一樣，但嚴重度不修改。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,20,全方位攻擊III,與全方位攻擊I一樣，但有 +75 加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,25,壓制打擊III*,與壓制打擊I一樣，但有 +100 加值。,施法者,—,自身,U
MonkBase,心神,修行者基本,戰鬥大師,30,多重攻擊III,與多重攻擊I一樣，但有 +75 加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,35,挫敗攻擊III,與挫敗攻擊I一樣，但犯蠢值為9。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,40,戰鬥大師,與全方位攻擊I和多重攻擊I一樣，但加值均為 +100。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,戰鬥大師,50,大師打擊*,施法者的攻擊視為迷惑打擊、強力打擊II、奪命打擊II和不平衡打擊III。,施法者,—,自身,U
MonkBase,心神,修行者基本,避術,0,說明,無,,,,
MonkBase,心神,修行者基本,避術,1,擺動I*,允許施法者垂直或橫向跳躍 10'，抓住固定物體並擺動，然後完美著陸（距離物體 20'）。 此物體能夠是樹、樹枝、椽子、繩子、枝形吊燈等。此行為是立即法術動作的一部分（即，不需要額外AP）。,施法者,—,自身,U
MonkBase,心神,修行者基本,避術,2,完美架式*,在此法術持續時間內，施法者免疫失衡效果（包括「伏地」或「擊退」結果）。,施法者,1 分鐘,自身,U
MonkBase,心神,修行者基本,避術,3,閃避I*,如果施法者在輪次中進行完全閃避，則 DB +20。 如果他使用部分閃避，他則有一半加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,避術,4,擺動III*,與擺動I一樣，但能快速連續執行 3 次。,施法者,—,自身,U
MonkBase,心神,修行者基本,避術,5,翻轉I*,允許施法者向任何方向「翻轉」，著陸距離為 10'（面向任何方向）。 此行為是立即法術動作的一部分（即，不需要額外AP）。,施法者,—,自身,U
MonkBase,心神,修行者基本,避術,6,悄聲步伐I,施法者能非常安靜地行走，在移動時為潛行提供 +25 加值。,施法者,1 分鐘/每級,自身,U
MonkBase,心神,修行者基本,避術,7,閃避II*,與閃避I一樣，但有+40加值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,避術,8,移動閃避I*,施法者能以奔跑速度移動並閃避，且不會受到速度減值。,施法者,1 每輪/每級,自身,U
MonkBase,心神,修行者基本,避術,9,擺動V*,與擺動I一樣，但能快速連續執行 5 次。,施法者,—,自身,U
MonkBase,心神,修行者基本,避術,10,翻轉III*,與翻轉I一樣，但能快速連續執行 3 次。,施法者,—,自身,U
